student_school,student_sex,student_age,home_address_type,family_size,parent_cohabitation_status,mother_education,father_education,mother_job,father_job,school_choice_reason,student_guardian,travel_time,weekly_study_time,past_class_failures,extra_educational_support,family_educational_support,paid_extra_classes,extra_curricular_activities,attended_nursery_school,higher_education_aspiration,internet_access_at_home,romantic_relationship,family_relationship_quality,free_time_after_school,going_out_with_friends,workday_alcohol_consumption,weekend_alcohol_consumption,current_health_status,school_absences,major,id,period,score,guardian_education,guardian_job
GP,M,16,U,GT3,T,4,4,services,services,other,mother,1,1,0,school support,family support,no,yes,yes,yes,yes,no,4,5,5,5,5,4,12,Portuguese,886,final,8,4:higher education,services
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no school support,family support,no,no,yes,no,yes,yes,3,3,2,2,1,5,16,Portuguese,887,first period,9,4:higher education,teacher
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no school support,family support,no,no,yes,no,yes,yes,3,3,2,2,1,5,16,Portuguese,887,second period,9,4:higher education,teacher
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no school support,family support,no,no,yes,no,yes,yes,3,3,2,2,1,5,16,Portuguese,887,final,8,4:higher education,teacher
GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0,Portuguese,888,first period,7,4:higher education,services
GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0,Portuguese,888,second period,7,4:higher education,services
GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0,Portuguese,888,final,8,4:higher education,services
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,Portuguese,889,first period,7,1:primary education,services
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,Portuguese,889,second period,9,1:primary education,services
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,Portuguese,889,final,8,1:primary education,services
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,Portuguese,890,first period,8,4:higher education,health
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,Portuguese,890,second period,8,4:higher education,health
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,Portuguese,890,final,8,4:higher education,health
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no school support,no family support,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,Portuguese,891,first period,9,4:higher education,other
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no school support,no family support,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,Portuguese,891,second period,9,4:higher education,other
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no school support,no family support,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,Portuguese,891,final,8,4:higher education,other
GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no school support,family support,yes,no,yes,yes,yes,yes,4,3,3,1,3,4,0,Math,892,first period,7,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no school support,family support,yes,no,yes,yes,yes,yes,4,3,3,1,3,4,0,Math,892,second period,7,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no school support,family support,yes,no,yes,yes,yes,yes,4,3,3,1,3,4,0,Math,892,final,8,3:secondary education,other
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,56,Math,893,first period,9,3:secondary education,other
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,56,Math,893,second period,9,3:secondary education,other
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,56,Math,893,final,8,3:secondary education,other
GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,1,no school support,family support,yes,no,yes,yes,yes,no,3,2,4,2,4,4,13,Math,895,first period,6,3:secondary education,health
GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,1,no school support,family support,yes,no,yes,yes,yes,no,3,2,4,2,4,4,13,Math,895,second period,6,3:secondary education,health
GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,1,no school support,family support,yes,no,yes,yes,yes,no,3,2,4,2,4,4,13,Math,895,final,8,3:secondary education,health
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no school support,no family support,no,no,no,no,yes,yes,5,4,5,5,5,1,16,Math,896,first period,6,3:secondary education,services
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no school support,no family support,no,no,no,no,yes,yes,5,4,5,5,5,1,16,Math,896,second period,8,3:secondary education,services
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no school support,no family support,no,no,no,no,yes,yes,5,4,5,5,5,1,16,Math,896,final,8,3:secondary education,services
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,1,no school support,no family support,no,no,yes,no,yes,no,4,4,5,2,4,5,0,Math,897,first period,6,3:secondary education,services
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,1,no school support,no family support,no,no,yes,no,yes,no,4,4,5,2,4,5,0,Math,897,second period,8,3:secondary education,services
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,1,no school support,no family support,no,no,yes,no,yes,no,4,4,5,2,4,5,0,Math,897,final,8,3:secondary education,services
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,Math,898,first period,7,3:secondary education,teacher
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,Math,898,second period,9,3:secondary education,teacher
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,Math,898,final,8,3:secondary education,teacher
GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,school support,family support,no,no,yes,yes,yes,yes,4,4,4,1,4,3,4,Portuguese,899,first period,7,3:secondary education,other
GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,school support,family support,no,no,yes,yes,yes,yes,4,4,4,1,4,3,4,Portuguese,899,second period,6,3:secondary education,other
GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,school support,family support,no,no,yes,yes,yes,yes,4,4,4,1,4,3,4,Portuguese,899,final,8,3:secondary education,other
GP,M,17,U,GT3,T,3,2,services,services,course,mother,2,1,3,no school support,family support,no,yes,no,no,no,no,4,5,2,1,1,2,10,Portuguese,900,first period,8,3:secondary education,services
GP,M,17,U,GT3,T,3,2,services,services,course,mother,2,1,3,no school support,family support,no,yes,no,no,no,no,4,5,2,1,1,2,10,Portuguese,900,second period,7,3:secondary education,services
GP,M,17,U,GT3,T,3,2,services,services,course,mother,2,1,3,no school support,family support,no,yes,no,no,no,no,4,5,2,1,1,2,10,Portuguese,900,final,8,3:secondary education,services
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no school support,family support,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,14,Portuguese,901,first period,8,3:secondary education,at home
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no school support,family support,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,14,Portuguese,901,second period,9,3:secondary education,at home
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no school support,family support,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,14,Portuguese,901,final,8,3:secondary education,at home
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,4,Portuguese,902,first period,8,3:secondary education,other
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,4,Portuguese,902,second period,8,3:secondary education,other
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,4,Portuguese,902,final,8,3:secondary education,other
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,Portuguese,903,first period,8,3:secondary education,other
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,Portuguese,903,second period,6,3:secondary education,other
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,Portuguese,903,final,8,3:secondary education,other
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no school support,family support,no,no,no,yes,no,no,4,2,1,1,1,2,2,Portuguese,904,first period,7,3:secondary education,at home
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no school support,family support,no,no,no,yes,no,no,4,2,1,1,1,2,2,Portuguese,904,second period,9,3:secondary education,at home
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no school support,family support,no,no,no,yes,no,no,4,2,1,1,1,2,2,Portuguese,904,final,8,3:secondary education,at home
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no school support,family support,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,Portuguese,905,first period,8,3:secondary education,services
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no school support,family support,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,Portuguese,905,second period,9,3:secondary education,services
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no school support,family support,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,Portuguese,905,final,8,3:secondary education,services
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no school support,family support,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,Portuguese,906,first period,4,3:secondary education,at home
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no school support,family support,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,Portuguese,906,second period,8,3:secondary education,at home
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no school support,family support,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,Portuguese,906,final,8,3:secondary education,at home
GP,F,15,R,GT3,T,2,4,services,health,course,mother,1,3,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,2,Math,908,first period,10,2:5th to 9th grade,services
GP,F,15,R,GT3,T,2,4,services,health,course,mother,1,3,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,2,Math,908,second period,9,2:5th to 9th grade,services
GP,F,15,R,GT3,T,2,4,services,health,course,mother,1,3,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,2,Math,908,final,8,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,2,services,services,home,mother,1,1,2,no school support,family support,yes,no,no,yes,yes,no,1,2,2,1,3,5,14,Math,909,first period,6,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,2,services,services,home,mother,1,1,2,no school support,family support,yes,no,no,yes,yes,no,1,2,2,1,3,5,14,Math,909,second period,9,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,2,services,services,home,mother,1,1,2,no school support,family support,yes,no,no,yes,yes,no,1,2,2,1,3,5,14,Math,909,final,8,2:5th to 9th grade,services
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,school support,family support,yes,no,yes,yes,yes,no,4,1,3,1,3,4,2,Math,910,first period,8,2:5th to 9th grade,health
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,school support,family support,yes,no,yes,yes,yes,no,4,1,3,1,3,4,2,Math,910,second period,9,2:5th to 9th grade,health
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,school support,family support,yes,no,yes,yes,yes,no,4,1,3,1,3,4,2,Math,910,final,8,2:5th to 9th grade,health
GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,school support,family support,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,Math,911,first period,7,2:5th to 9th grade,other
GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,school support,family support,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,Math,911,second period,8,2:5th to 9th grade,other
GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,school support,family support,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,Math,911,final,8,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,Math,912,first period,8,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,Math,912,second period,7,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,Math,912,final,8,2:5th to 9th grade,other
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,school support,no family support,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,Math,913,first period,11,2:5th to 9th grade,at home
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,school support,no family support,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,Math,913,second period,8,2:5th to 9th grade,at home
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,school support,no family support,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,Math,913,final,8,2:5th to 9th grade,at home
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,1,no school support,family support,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,15,Math,914,first period,6,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,1,no school support,family support,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,15,Math,914,second period,7,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,1,no school support,family support,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,15,Math,914,final,8,2:5th to 9th grade,services
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no school support,family support,yes,no,yes,yes,no,no,3,3,3,1,4,3,3,Math,915,first period,7,3:secondary education,other
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no school support,family support,yes,no,yes,yes,no,no,3,3,3,1,4,3,3,Math,915,second period,7,3:secondary education,other
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no school support,family support,yes,no,yes,yes,no,no,3,3,3,1,4,3,3,Math,915,final,8,3:secondary education,other
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,1,no school support,no family support,no,no,no,no,yes,no,3,2,5,2,5,5,4,Math,916,first period,6,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,1,no school support,no family support,no,no,no,no,yes,no,3,2,5,2,5,5,4,Math,916,second period,9,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,1,no school support,no family support,no,no,no,no,yes,no,3,2,5,2,5,5,4,Math,916,final,8,2:5th to 9th grade,services
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no school support,no family support,no,yes,no,yes,no,no,3,3,2,1,3,3,0,Math,917,first period,8,2:5th to 9th grade,other
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no school support,no family support,no,yes,no,yes,no,no,3,3,2,1,3,3,0,Math,917,second period,9,2:5th to 9th grade,other
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no school support,no family support,no,yes,no,yes,no,no,3,3,2,1,3,3,0,Math,917,final,8,2:5th to 9th grade,other
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,no school support,family support,no,yes,yes,yes,yes,no,4,5,5,2,4,5,2,Math,918,first period,9,2:5th to 9th grade,other
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,no school support,family support,no,yes,yes,yes,yes,no,4,5,5,2,4,5,2,Math,918,second period,8,2:5th to 9th grade,other
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,no school support,family support,no,yes,yes,yes,yes,no,4,5,5,2,4,5,2,Math,918,final,8,2:5th to 9th grade,other
GP,F,18,U,GT3,T,2,1,services,other,reputation,mother,1,2,3,no school support,family support,no,yes,yes,no,yes,yes,5,4,5,1,3,5,10,Portuguese,919,first period,10,2:5th to 9th grade,services
GP,F,18,U,GT3,T,2,1,services,other,reputation,mother,1,2,3,no school support,family support,no,yes,yes,no,yes,yes,5,4,5,1,3,5,10,Portuguese,919,second period,9,2:5th to 9th grade,services
GP,F,18,U,GT3,T,2,1,services,other,reputation,mother,1,2,3,no school support,family support,no,yes,yes,no,yes,yes,5,4,5,1,3,5,10,Portuguese,919,final,8,2:5th to 9th grade,services
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,school support,no family support,yes,yes,yes,yes,no,no,4,4,4,1,1,1,0,Portuguese,920,first period,7,2:5th to 9th grade,at home
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,school support,no family support,yes,yes,yes,yes,no,no,4,4,4,1,1,1,0,Portuguese,920,second period,8,2:5th to 9th grade,at home
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,school support,no family support,yes,yes,yes,yes,no,no,4,4,4,1,1,1,0,Portuguese,920,final,8,2:5th to 9th grade,at home
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no school support,no family support,no,no,yes,no,yes,no,5,5,4,3,5,2,16,Portuguese,922,first period,8,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no school support,no family support,no,no,yes,no,yes,no,5,5,4,3,5,2,16,Portuguese,922,second period,7,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no school support,no family support,no,no,yes,no,yes,no,5,5,4,3,5,2,16,Portuguese,922,final,8,2:5th to 9th grade,services
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no school support,family support,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,Portuguese,923,first period,10,2:5th to 9th grade,other
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no school support,family support,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,Portuguese,923,second period,8,2:5th to 9th grade,other
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no school support,family support,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,Portuguese,923,final,8,2:5th to 9th grade,other
MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,no school support,family support,no,no,yes,no,no,no,4,3,4,1,2,1,6,Portuguese,924,first period,7,2:5th to 9th grade,other
MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,no school support,family support,no,no,yes,no,no,no,4,3,4,1,2,1,6,Portuguese,924,second period,7,2:5th to 9th grade,other
MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,no school support,family support,no,no,yes,no,no,no,4,3,4,1,2,1,6,Portuguese,924,final,8,2:5th to 9th grade,other
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no school support,family support,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,Portuguese,925,first period,8,4:higher education,services
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no school support,family support,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,Portuguese,925,second period,5,4:higher education,services
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no school support,family support,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,Portuguese,925,final,8,4:higher education,services
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no school support,no family support,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,Portuguese,926,first period,9,2:5th to 9th grade,health
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no school support,no family support,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,Portuguese,926,second period,7,2:5th to 9th grade,health
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no school support,no family support,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,Portuguese,926,final,8,2:5th to 9th grade,health
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no school support,family support,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,Portuguese,927,first period,7,2:5th to 9th grade,services
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no school support,family support,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,Portuguese,927,second period,8,2:5th to 9th grade,services
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no school support,family support,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,Portuguese,927,final,8,2:5th to 9th grade,services
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no school support,family support,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,Portuguese,928,first period,7,2:5th to 9th grade,services
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no school support,family support,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,Portuguese,928,second period,6,2:5th to 9th grade,services
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no school support,family support,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,Portuguese,928,final,8,2:5th to 9th grade,services
GP,M,17,R,GT3,T,1,3,other,other,course,father,3,2,1,no school support,family support,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,Math,929,first period,9,3:secondary education,other
GP,M,17,R,GT3,T,1,3,other,other,course,father,3,2,1,no school support,family support,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,Math,929,second period,7,3:secondary education,other
GP,M,17,R,GT3,T,1,3,other,other,course,father,3,2,1,no school support,family support,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,Math,929,final,8,3:secondary education,other
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no school support,family support,no,yes,yes,yes,yes,no,4,4,4,1,2,5,2,Math,931,first period,7,1:primary education,health
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no school support,family support,no,yes,yes,yes,yes,no,4,4,4,1,2,5,2,Math,931,second period,9,1:primary education,health
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no school support,family support,no,yes,yes,yes,yes,no,4,4,4,1,2,5,2,Math,931,final,8,1:primary education,health
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,1,no school support,no family support,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,Math,933,first period,8,1:primary education,at home
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,1,no school support,no family support,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,Math,933,second period,7,1:primary education,at home
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,1,no school support,no family support,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,Math,933,final,8,1:primary education,at home
GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1,1,1,no school support,no family support,no,no,yes,no,yes,no,5,3,3,1,4,2,2,Portuguese,935,first period,9,3:secondary education,services
GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1,1,1,no school support,no family support,no,no,yes,no,yes,no,5,3,3,1,4,2,2,Portuguese,935,second period,8,3:secondary education,services
GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1,1,1,no school support,no family support,no,no,yes,no,yes,no,5,3,3,1,4,2,2,Portuguese,935,final,8,3:secondary education,services
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,no school support,no family support,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,Portuguese,936,first period,8,1:primary education,other
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,no school support,no family support,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,Portuguese,936,second period,8,1:primary education,other
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,no school support,no family support,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,Portuguese,936,final,8,1:primary education,other
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no school support,family support,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,Portuguese,938,first period,6,1:primary education,other
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no school support,family support,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,Portuguese,938,second period,7,1:primary education,other
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no school support,family support,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,Portuguese,938,final,8,1:primary education,other
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no school support,family support,no,no,yes,yes,no,no,1,3,2,1,2,4,0,Portuguese,939,first period,10,1:primary education,other
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no school support,family support,no,no,yes,yes,no,no,1,3,2,1,2,4,0,Portuguese,939,second period,8,1:primary education,other
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no school support,family support,no,no,yes,yes,no,no,1,3,2,1,2,4,0,Portuguese,939,final,8,1:primary education,other
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no school support,family support,no,no,yes,yes,no,no,1,3,2,1,2,4,3,Portuguese,940,first period,9,1:primary education,other
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no school support,family support,no,no,yes,yes,no,no,1,3,2,1,2,4,3,Portuguese,940,second period,8,1:primary education,other
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no school support,family support,no,no,yes,yes,no,no,1,3,2,1,2,4,3,Portuguese,940,final,8,1:primary education,other
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no school support,family support,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,Portuguese,941,first period,9,2:5th to 9th grade,other
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no school support,family support,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,Portuguese,941,second period,8,2:5th to 9th grade,other
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no school support,family support,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,Portuguese,941,final,8,2:5th to 9th grade,other
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,school support,family support,no,no,yes,yes,no,no,3,4,3,1,1,1,0,Portuguese,942,first period,7,1:primary education,other
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,school support,family support,no,no,yes,yes,no,no,3,4,3,1,1,1,0,Portuguese,942,second period,7,1:primary education,other
